household_id,household_size,children_count,income_annual_usd,rent_to_income_ratio,credit_score,prior_evictions_count,late_payment_count_last_year,monthly_rent,unit_bedrooms,unit_bathrooms,unit_sqft,building_age_years,utility_cost_monthly,school_quality_index,walkability_score,distance_to_cbd_km,lease_type,landlord_type,voucher_assistance,internet_access_type,heating_type,region,evicted_next_12m,moved_within_12m
85,1.6660165099572204,1.83244905659458,65681.22371142844,0.4028551805489736,679.3645149387539,-0.08443322178334565,0.2241066645963115,867.5264492874546,2.164300122651663,1.47088823231056,861.8495980239985,33.377026712601484,191.19311337772046,41.821384411095316,52.92117022148113,12.393536318872076,6-month,private,no,mobile,oil,west,yes,no
86,3.3989300757543357,1.519679473819565,55786.92441929362,0.2849190229100972,651.1841636509278,0.05131185128035863,0.1845637464630745,1232.185553970903,1.6216619283245481,1.5976802421479481,805.7394133864469,30.251028032941054,191.56057621844522,34.005351623059504,40.494320436363964,9.383614024237417,month-to-month,corporate,no,fiber,oil,west,no,no
87,3.7261133010987724,2.0730133118718435,99526.15484844889,0.5508939891963327,729.283551073084,0.37120984813974145,1.0420042202477195,1567.0094945721758,3.0986232083295917,2.2041015786595706,1115.4859570949457,71.12112099112947,293.57555252206635,87.4590023497925,86.32032557223943,22.391257121144733,6-month,private,no,dsl,gas,west,no,no
88,1.1105175572685062,0.2665532284526777,48064.2888168263,0.23255871487712726,629.474967015613,-0.1365236638788193,0.1803862472924817,755.8455858635156,1.9704328984652393,1.75834753455082,635.1518668399665,29.70437658514653,203.25154685990907,30.90160635730762,38.40485432307179,8.670714584998999,12-month,nonprofit,no,cable,oil,north,no,no
89,2.1406038061931216,1.6042466215883886,60421.14005031951,0.37339615671985205,692.8173017757697,0.04470165570123476,1.018243426180896,1106.7378764928612,1.938743964951077,1.803072468809529,967.4389515868965,46.24429118517894,204.13566709800017,38.37567822134852,35.006471045410194,19.349983306295385,month-to-month,corporate,no,fiber,oil,west,no,yes
90,1.4644619769007912,-0.04589893439430748,55339.24572991316,0.1364310148442562,609.386520755797,-0.3096112785041673,-0.25499112251730094,780.1222895357972,1.0950833297584524,1.149751651310713,586.3546580453333,3.638315870787828,149.67199497548665,-3.581897774450944,35.197182445314546,7.049045966001126,month-to-month,corporate,no,dsl,gas,east,no,no
91,2.618039870871581,2.554597579427135,63172.802472921445,0.31720309144270126,659.5583960106733,0.1339342247604709,1.3366589586074324,1346.9495276702414,2.2639976055056223,1.5852622410913735,920.3781758665959,73.66810718048929,205.74701941082435,52.18391314363829,65.7608077029259,23.223383855330795,12-month,nonprofit,no,none,heat_pump,south,no,no
92,2.377617110533932,0.8280544336381874,72991.08248937479,0.4203679595046616,664.6327409502866,0.027483130718995344,0.4122791428173645,1246.3539270540336,2.4792309078480157,1.8649055849068805,757.2528621055519,44.12868158351798,204.00659852869958,73.09983522136254,55.58891460481385,16.373479228063136,other,public_housing,no,mobile,oil,north,no,no
93,4.089626911701034,1.4199910544848804,57271.59783672059,0.32785201003532066,681.4071303226568,0.2175476743085799,0.4787356404615192,1274.7313884697487,2.2605986226355985,1.957787130724229,1071.7326837663295,54.58918096322746,236.52812076711706,52.29538548349866,46.68618625515966,16.77488374307049,other,public_housing,no,dsl,gas,south,no,yes
94,3.73637677284133,1.9829887459361215,70590.81725152787,0.4045127800077705,738.9196607984319,0.34807627614520115,1.4594103552567197,1455.625637058514,3.0707258747629247,2.3162873639647206,1144.8480143617744,71.45406378324391,251.8836261809807,84.28279005414811,60.23061883686442,18.06673158237308,12-month,nonprofit,no,mobile,oil,south,no,yes
95,2.6941567346477306,2.5951927518960636,82870.51624454504,0.3397792898593891,706.2757244061527,0.14138665712943158,0.9393518746032485,1291.4409396123417,2.5363502350203673,1.568700640213328,950.5268242094937,42.31853678361679,199.30578442070745,48.562282044502275,46.47487178531537,19.43636521144295,12-month,nonprofit,yes,fiber,heat_pump,north,no,yes
96,3.9124189593510343,2.341543556680805,69058.96187983298,0.38954680220581445,714.2885762193298,0.102058204110863,0.3960510087533661,1091.6336118445072,1.7866276498476654,2.084933609857474,833.6710920317598,48.19862145465794,216.14042499275996,67.07924132853877,70.54492470832825,15.797150865479678,12-month,nonprofit,no,mobile,oil,east,yes,no
97,4.159219971444884,1.9421090168913597,65764.97579787592,0.42380522599000703,675.7047490282,0.22579663068491107,0.559539772843309,1428.363289441077,2.764772971713394,1.8779765746348651,1053.7264886799417,60.96613977650158,248.69883870014766,54.3473077756446,69.59934916290338,25.295478720705184,other,public_housing,yes,none,heat_pump,north,no,no
98,4.527099457396114,1.3366362743656102,88156.28693696207,0.4287884386283989,681.163394238275,0.13864263420121226,0.5881199641080435,1400.7690442955975,2.7580220655595817,2.1346616229203024,883.6344738756738,56.53997954787214,264.23940679647404,55.171595742227176,77.03487569626044,17.152331432505072,12-month,nonprofit,no,cable,gas,north,no,no
99,3.951539410548473,2.30249229506646,60026.89005214264,0.41135458483997395,696.9163743053613,0.10583263641733251,0.385249613386041,1129.2170518719208,2.196450383955278,1.9146806581227436,1036.2784591288075,38.28382628603734,252.373419486035,61.19262282414681,74.18930524718995,16.82425879134649,12-month,nonprofit,no,cable,other,west,no,no
100,1.0775832850784337,0.8669810179717039,31366.968120568315,0.2673154904431389,620.3770030464933,-0.22483359607671966,-0.1251660325636137,868.0720585714946,1.4515342524513917,1.073898768781814,772.0739359950204,3.814084722404054,109.22082035865108,20.02148524259075,24.19302802260444,4.313455386604003,12-month,nonprofit,no,cable,other,east,yes,no
101,4.0707012311490445,1.7589917672854734,79834.55315443705,0.4165607088556425,681.4126508825915,0.23512853577010767,1.0507973691541763,1226.2799231454107,1.9107628524892255,1.7574509870668167,830.7815527877926,44.72183429335754,188.51759645832607,68.77522409772517,69.5646355697325,12.93144785895402,other,public_housing,no,fiber,gas,east,no,no
102,4.6701495708016285,1.7715466377153262,66833.32169383731,0.5758566220288873,740.3132786420434,0.33347038909768195,0.8755127080775968,1661.3291072561292,2.468418709334739,2.2833295041218493,1160.3940721722997,64.97462580011778,243.20908256202085,89.37431291534858,87.48129271340825,27.67217878366008,12-month,private,no,none,oil,west,yes,no
103,2.251666550982387,1.5508686650448722,57484.833338891636,0.2685546685968933,671.021802877108,0.11989129837633955,1.1827008638157115,1247.5247806436576,2.6036032364181945,2.0432791694041437,782.8058949183985,56.262365245237625,180.36140408376386,43.465966173479124,55.669333611742594,11.339186087681519,6-month,private,yes,fiber,electric,east,no,no
104,3.7272412929021392,1.61104126737078,85524.30415670236,0.5169939071546938,720.6878287914864,0.24939081744738822,0.7598182772219481,1489.8242019275986,1.9713057870045534,2.01052953956844,894.5364088237388,83.05266422293592,235.58365285953695,59.82585778748987,56.62615198176225,20.593218113583305,month-to-month,private,no,dsl,oil,south,yes,yes
105,3.0382033484597937,1.5917589619143002,47935.64184070488,0.31019961182402345,642.0307571956649,-0.0689252790191313,0.32014758638347973,746.8895490947009,1.9657967620535026,1.6679217022802115,699.3126895052158,35.67392313369162,201.60276097891054,25.33420489759533,12.725122803967388,8.778461634857774,month-to-month,public_housing,no,mobile,heat_pump,south,no,yes
106,1.8466679017354513,0.46130213769130246,50053.2308369307,0.2943763871137272,660.5023943951637,-0.17131748440003847,-0.02125555694555259,1139.9843806540462,1.433229548933389,1.5446407789438106,741.4034732390629,54.63296948947932,178.84816341102643,27.69867606290121,23.960759312056698,15.375169574516542,6-month,private,no,fiber,heat_pump,west,no,yes
107,3.9683971403865983,1.585455281275181,90923.51590675417,0.40019972696079303,690.6541621498056,0.25596174203705424,0.78214769007108,1362.2584022122965,2.510464510458942,1.8316314077755866,923.8927910237867,86.5182689323679,221.35295816021565,53.676983325385955,63.432344359015794,17.510935519382365,6-month,private,no,dsl,gas,west,no,no
108,3.460745610233294,1.6475580452176435,70158.6466188786,0.3574650793326773,684.8328546083181,0.10845707183399501,0.9664262083360982,1133.2043520415575,2.3626572375631136,2.2313640598375977,941.6634493810918,70.29861969587748,197.0124823865904,50.79815493087771,61.04854721803687,20.966707365610443,12-month,public_housing,no,dsl,oil,north,no,no
109,3.908025488861831,1.2125592447587032,76084.74742059645,0.33079522291659735,683.4296942146789,0.13152773694530695,0.8403399289265399,1396.6005597941535,2.1988907591514018,1.955813738083712,966.5483469770368,52.97725834476661,191.25403629469162,51.13217782220427,42.64586732139111,17.466180280876703,6-month,corporate,no,dsl,heat_pump,south,no,yes
110,2.9425569019287634,0.6800895971609194,47775.94559505125,0.35611369029886153,619.4145939487693,0.04377156581183342,0.6091927059081587,1155.0252678111458,1.5204732692212646,1.663803404882904,1045.1779105538226,52.10907074105671,174.0083884074256,27.955983335795985,31.94457644404605,14.868106223581693,month-to-month,corporate,no,none,heat_pump,north,no,yes
111,3.003493567433416,0.5209789766371808,67309.22725420953,0.2922770187450206,649.2968101456762,-0.16136386702866218,0.29280400189570066,780.9487458184813,0.9927469822113472,1.50305214250362,775.7147339076819,18.270326981919556,156.93806881406567,49.79510149855935,21.648637550737874,13.090004237619603,6-month,private,no,none,gas,south,no,yes
112,3.3565479250329258,1.9082513736483369,52247.981557624546,0.3236017242111983,641.7012363984043,-0.018744749714730766,0.49458602867930535,842.7397406452394,1.4043278861799595,1.4974812132576192,993.4936477330806,27.902541627488016,204.66554188620532,56.72153782626104,29.10264801367823,12.963276593579524,other,public_housing,no,mobile,electric,south,no,yes
113,3.412068799935454,0.622213766059345,40488.62051596177,0.2327945091586547,642.4825480599798,-0.02326988463443709,0.5648050065113494,898.9720885929277,1.753243542267431,1.731065232605438,866.1036601719483,27.885909557917707,192.67462230007268,42.53033653521819,41.897700010525746,8.628634162560695,12-month,nonprofit,no,fiber,other,north,no,no
114,3.396322837957933,0.8429520959934301,61344.016878417664,0.3264277803782654,667.7061300806977,0.024108385168210025,0.2769636069714704,1212.0847610979517,2.1595944744269433,1.4950741925453546,938.0336060324946,31.790844016930823,190.01156726802395,27.83201369333662,39.12112819774279,11.584584353454545,6-month,private,no,dsl,oil,east,no,yes
115,2.5088226623370797,0.4540963008759389,45826.07956440157,0.2128131414351201,624.5648689189443,-0.23474181140963774,0.5608246995325357,734.209065880196,1.8941015105161128,1.6671910140976192,787.3355872099123,44.43869603261347,144.9453389691115,14.511556567408213,17.718113310387572,6.577507171098194,month-to-month,corporate,no,cable,electric,east,no,yes
116,3.2297812860842283,1.756444439445005,69140.7669266915,0.32646075134223346,672.8300082117645,-0.02083713857357883,0.20227038341935505,1108.4572479234591,1.742853967786157,1.8873439030286172,733.2251478585976,57.51046132211883,211.16477482031513,55.66311602166743,54.74205400493648,14.024563560426985,12-month,nonprofit,no,fiber,oil,north,no,no
117,6.031333129997461,4.151200707133781,110403.36259135285,0.6630296360126604,731.0039297916663,0.6131271306906365,2.370987582327817,1786.2064138760697,3.0288001409926655,2.3904221854509786,1344.73605480004,86.27806649308567,295.5444115507486,109.09360225531657,106.14951745621198,36.76531186494086,month-to-month,corporate,no,cable,other,west,no,no
118,3.546768305452538,2.0117511442348506,68199.95926586464,0.4489478293495427,715.576320622253,0.17434522003565367,0.9540027878176106,1363.9527096308173,2.674423596537398,1.7783033665718253,1049.1320760143103,73.06708887872767,197.1105229503932,68.49734732218224,48.03631708215709,14.607507555289587,12-month,private,no,fiber,oil,west,yes,no
119,3.647443517258391,1.913180356097373,73473.62416793707,0.47837094602974545,693.6944020921104,0.1224088349667551,0.42245725766065195,1438.4868879966202,2.4821725736532247,1.9122392523846163,947.9834819611654,61.87229084100531,215.0167320362334,40.12462492796185,54.954057269360234,19.264038564118295,6-month,private,no,fiber,gas,east,yes,no
120,2.6418202060253235,1.3673880696943337,64575.00657313244,0.41275773259801496,670.4526466385145,0.05092738156596426,0.831746528512272,1460.6745586653178,2.5355103313135703,2.18989567630942,957.3172365570115,65.75826693099815,202.15776015572814,45.80913124170462,45.819709743054986,13.84044967823979,other,public_housing,no,cable,oil,north,no,yes
121,3.4207426171755224,1.926423714047794,77499.64065105018,0.4602049055565,700.2435144477623,0.5560976001950735,1.0179199283294824,1507.7358465574566,2.247966624035934,2.356424066331918,894.2515655032546,47.47784136784106,219.31086756095232,53.95545841098918,82.82069590187339,22.739680772910855,month-to-month,corporate,no,dsl,gas,east,no,no
122,0.30171389698202855,0.05217094418163204,47728.67365914994,0.09566372378841353,601.3432222321051,-0.38129651464212994,-0.5577131279024906,1105.5705547777204,1.3549851514043412,0.7245526309804047,729.0500813870614,-10.36834745879736,102.22895332980565,18.315111712356632,1.0851612320788746,6.489242218733315,12-month,nonprofit,no,mobile,electric,west,no,yes
123,2.880378980501237,1.2471602494777307,56952.862714883144,0.49781344379708437,683.2059362930269,0.18810594646217849,0.8216904486185007,1258.2349486782841,2.174914696704182,1.5265194425334212,875.7587474848807,40.01865397385502,227.10638770710344,43.288212906788836,63.320589210213505,14.784175690945803,12-month,corporate,yes,none,other,north,yes,no
124,2.605632229219162,2.342769800191377,60711.40058965634,0.3326047175078037,695.9283033599356,0.13823067539533068,0.7821074932978811,1199.9536437559475,2.5046862642736447,2.056088033645196,906.4267754355002,39.1247102853295,205.92456401776272,36.609892199603216,69.35906280501617,16.447711758700827,6-month,private,yes,fiber,gas,west,no,no
125,4.0763085043006955,2.202542875056149,66773.63050054028,0.3220913824105584,670.0478174659327,0.06656493242970848,0.3715849357910489,1446.6744217317428,2.4817056817278806,2.0865724033064517,1080.6624711963173,40.21354106831532,215.92920740753792,64.52337337244091,63.615247571219605,17.859680031668944,6-month,private,no,cable,other,south,no,no
126,2.196569327126057,2.305746248729614,52699.76919563397,0.38258191131231695,674.0210699911776,0.06755945949378542,0.37007673244246164,1241.49233150573,2.461501801739968,1.6647416779821742,1076.198978137295,40.11497443346823,189.46831648627716,54.83347559080485,64.07599026487095,19.539631494782817,12-month,nonprofit,yes,mobile,other,north,no,no
127,3.646959579760934,1.5234826940853212,62007.505482516426,0.2980664941997387,659.4847472733217,0.055427515823890605,0.6062332350228496,1029.5714995975368,1.4297364642128372,1.3429827999508959,835.6141185817153,42.698560500351576,195.44894330882397,37.61038040946482,39.08223954741486,10.252289272701201,other,public_housing,no,mobile,oil,east,no,no
128,2.3489996528048636,0.4581390012426305,48863.39453977137,0.2696764527820819,646.9700492026192,-0.09012231098834848,0.9494626151247356,1349.2721764680236,2.1073770533728546,1.3157759611796427,776.4525699643194,28.77508338001545,198.4343152624098,40.887800599021126,33.11637267753435,16.940042285917574,other,public_housing,no,none,heat_pump,west,no,no
